,sentiment,post
5572,1,Where did you see it live? I'm jelious ?
5573,1,Ha! My homie called lesbians chosen ones&quot;! Love it twice! Gotta love the gay boys.
5574,1,"oh! It's a song title, by Australian group The Triffids. I like it"
5575,1,Thanks! I can't believe we won the second place!! Thanks for your support.
5576,1,The Amazing-azing-azing Raaaaaaace.
5577,1,Thank you. It's really just a small thing But I love the performance which the trailer is about. You will see.
5578,1,The beach is actually fun.
5579,1,trying to figure out Twitter-think I like FB better
5580,1,hittn the books w D baby
5581,1,if I smile it's a joke...
5582,1,"Has just returned from shopping trip, wit lip gloss, eye shadow, nail file, nail polish, and many pairs of earings"
5583,1,im too excited to see you love! haha wooot
5584,1,"For sure! If you want to be it, you can do it I learn so much about that this week. You're really pretty, all you'll..."
5585,1,I've answered ALL three on time! so u should follow me cus it would make my day!!!
5586,1,its ok mah. make sure u do it tho. then dm me
5587,1,I was trying to go to sleep since i got none last night. But i will be there hopefully with my dress
5588,1,lmao how was your weekend?
5589,1,"I am loved, but i also LOVEE both of my Nikki's"
5590,1,"Hard to argue with it, tho, no?"
5591,1,thanks for the follow...but one update and all you can think of is I'm sorry...I shouldn't laugh
5592,1,As they say... we can stop at any time... we just choose not to...hee hee
5593,1,Hadn't looked at Twitter since Thursday night. Now I'm all caught up
5594,1,moises! heyyy whatss upp ?
5595,1,Talking to my bestie Hannah again
5596,1,hope you win
5597,1,I'm not mad at matt anymore! We're friends again!
5598,1,not a prob! good luck w/the followers for you and your friend!
5599,1,off to bed. happy birthday austin.. :/ love you lacey!!
5600,1,Don't blame me! Maybe you should figure out a good time to get together and watch it.
5601,1,wishin it was me
5602,1,done the english fifth business video...now SLEEP
5603,1,"is looking for a new car, mitsubishi outlander maybe, needs to tow our camper trailer"
5604,1,- just cuz I was cute that day
5605,1,"you being sad is making me sad, and also you wont be in religion, but drop by lunch kk"
5606,1,"Just came home from work, so tired. Still spriiiingbreak"
5607,1,carry a few kilos of water on your head in a pot - I don't think those women have any probs with weak necks
5608,1,I so would.
5609,1,Okay...I loooove the Celtics even before I loved NKOTB... but the Lakers outfits on them are too funny!!!! Awesome!
5610,1,"if lyrics don't come out, FORCE IT OUT!"
5611,1,Feel like listening to Shubha Mudgal today.
5612,1,Food then bed
5613,1,about to start studyin for his last exam all nighter probaly :-/
5614,1,hahaha!!! I love that spirit!! Well no weird flu!! medication is killing me until we get a surgery date-but U make me smile!
5615,1,"Currently getting dressed for ballet. Yes I am sitting here in a leotard, so what? Hahaa, I'm freezing..."
5616,1,- With my BFF
5617,1,my adopt-a-puppy
5618,1,peep the tumblr for a sneak peek ! ill show you the proofs tomorrow !
5619,1,remember no regrets.. it haoppened for a reAson!
5620,1,better get to bed then. goooodnight
5621,1,DIVINE&lt;3 PLEASE ADD You are too good to us. ?
5622,1,you cybernet freak! LOL
5623,1,Let's see how long it goes before I get shut down?
5624,1,Just watched Outer Limits ep: QUALITY OF MERCY of Hulu. That ep had a profound impact on me as a kid and I still love it dearly
5625,1,Thanks for pointing out the crucial problems Both of them have been taken care of (cc:
5626,1,"- Thelma, Rebeca, Fernanda Symonds, Fernanda Cordova"
5627,1,Hangin out and drinkin beers with ..dude brought me a new pair of purple kicks.. I'm gonna wear them on the Act III cover..
5628,1,"took mr timothy for a run, he's quite fast if i hold up his bottom"
5629,1,is playing around having fun with little kids right now hahahahaha
5630,1,Ill have a photo up tomorrow! Kay
5631,1,good morning world
5632,1,the script are amaaazing! Rusty halo and i'm yours are my favourites
5633,1,wow.???? ??????
5634,1,"scared what I may think of myself 2 yrs later, looking at the pix"
5635,1,Yes. I am secure in my masculinity.
5636,1,"... go to that person and click the green arrow *following*, then you'll see *remove*"
5637,1,Thanks! I know.
5638,1,"Ahhh! OK, remember the film now. Never saw it though, will have to check it out. Thanks"
5639,1,I am seriously contemplating timing my next trip home to catch his next fight. They show it in cinemas. Live! With beer!
5640,1,"when I see all the moms' on twitter and their tweets, I know its gonna be worth ir"
5641,1,"Hej Malena, lycka till Eurovision! The United Kingdom will be voting for you!"
5642,1,tino hat ne wii
5643,1,doing more uni assignments
5644,1,That sounds good
5645,1,"Yep. I hope my lame attempt with the spaces helped me to hinder them, lol. I know tomorrow I guess."
5646,1,welcome back chica! hope you had a nice break
5647,1,Oh lovely - that is one thing Mum's are great at!! Sounds yummy! You are makin me hungry here! lol :-p
5648,1,lol hopefully it'll happen like next timee near the new album
5649,1,heyya people!
5650,1,yeahh idk if i like owen anymore though... i kinda lost respect for him in an episode i recorded...
5651,1,rearry rip. Youd never guess what i ate..
5652,1,May the 4th be with you (via
5653,1,Britains got Talent just gets better every week
5654,1,"Yay, three followers! Good to know more than one person in this big wide world likes fishies."
5655,1,So many freebies for all my JBnoy friends SPAM THREAD SOON.
5656,1,At school. with everyone before the first classs of the day 18 days.
5657,1,yayy you'll can help me im doing my english homeworks which i had to do during the holidays
5658,1,HAD SO MUCH FUN TODAY ! i love alyssa arellano and mika reyes ! :*
5659,1,Early monday cramming... yay. Only a few weeks left
5660,1,watching spongebob
5661,1,"Welcome back, and thanks for the pictures. You made my morning 100% better"
5662,1,Search for coupons&quot; in Google Plenty to choose from
5663,1,Watching loudQUIETloud documentary about the ever awesome Pixies. Realised Joey Santiago and David Lovering are Twitterers. Fantastic
5664,1,Bon Voyage birthday Brother Mccarran! cyah again vegas in july. havent slept yet class 1 .. such a fun weekend
5665,1,Many thanks!
5666,1,listening to music was kostet der fisch ?! xD my mathsteacher has choose the wrong job... that's wrong grammar but a real fact !!
5667,1,have a good day!
5668,1,Oh I had lots put on my desk during those years I guess if they've done it to you then it would be ok to do it back lol
5669,1,Catching up on Yay Alan Tudyk aka Wash is in it.
5670,1,"ah ha! Cool, will look into that more closely when i get on a proper sized screen! Thanks"
5671,1,you guys are the bomb haha
5672,1,that is true. It's up to their discretion. Being nice to them also helps. So far I have not been turned down ;-)
5673,1,...
5674,1,- I wasn't bored really.. my redd converse. I love converse.
5675,1,"slaying dragons rescue innocents, this could be a good life movie Make sure to take a camara and film!!!!"
5676,1,what a great day
5677,1,"Thanks! Yes, this sudden downpour does seem rather freakish. Is it really the end of summer here in the Philippines?"
5678,1,so nice to meet you too! is the best for bringing me along
5679,1,Spending the first night in my new place!
5680,1,Thank you pretty lady.
5681,1,The photos are AMAZING! What a GREAT subject way to get people educated about Darfur! HUGS! U are an inspiring woman!
5682,1,"girl,rain is my song forrealll!!!"
5683,1,"Hmmm.. If I skip the grocery store and head to Walmart, I could potentially leave with so much more."
5684,1,I'm watching The episode 3 Of JONAS OMJ
5685,1,I am chillin w/ my homies
5686,1,i now know that we've made a difference in each others lives...i feel proud.
5687,1,Happy Mother's Day MM mums!!!! hope you all have a lovely day
5688,1,LMAO Twitting... thats never gonna get old haha!
5689,1,happy mother's day to all mothers out there!!
5690,1,Watching Groove the movie with my hubby!
5691,1,hey Lo!!!!
5692,1,read your status update just wanted 2 b sure I was on your follow list Hope u r having a wondefl wkend Michael~blessings
5693,1,"We need to ban together and recognize that we aren't always going to agree, but that's ok"
5694,1,Dude you are awesome
5695,1,*cough* star trek *cough*
5696,1,- awww cuuute! i have a black cat too but she's only 2 months old
5697,1,With sean s. watching house of a thousand corpes
5698,1,I know Guess I was hoping they'd revitalize the plot lines as well instead of reverting to old cliches!
5699,1,Two words: hot pockets. Most delcious food ever created
5700,1,"My day was cool, a lil twisted... I won't spam twitter like I did last week tho."
5701,1,It doesn't look like you're tired in the pic. Don't work too hard.
5702,1,and it's my birthday tomorrow. Everything worked fine w/that in the end Convinced her not 2 invite ppl she didn't know
5703,1,sheboygan / teekay / other kids / fight / angus / ryan / mall / mcdonalds / high / party / beer pong / drink / drive home. fun night
5704,1,Mad tht I didn't make time to hang out with a friend but I already pinky promised tht I will clear my calendar tomorrow
5705,1,"Happy Mother's Day, Mama! You're always in my heart!"
5706,1,things are looking better and better! i think i might be quite happy
5707,1,lmao yeaa iight n u shuld put tha c.b flick up w. Panties on ur head .. juss a joke
5708,1,If I'm up with Brooklyn when I'm suppose to sleep in...I'll call you LadyBug602
5709,1,Hey guys I'm going to create an iPhone app that's a twitter client called Tweetilicious please me your thoughts!
5710,1,I wanna come!!! How come u didn't invite me!
5711,1,"Perhaps the answers to all my questions, lie in the deep waves of the ocean. Beach trip anyone!?"
5712,1,i wish we could have seen you girls today. well besides from across the crowd haah. hope you had fun
5713,1,"thanks for the recommendation! I was not following, am now"
5714,1,"-- a good metaphor in democratic process: Truth is better served, not by transparency -- but by the opaqueness of private 'Vote'"
5715,1,tweet often and it'll draw followers to you
5716,1,sigh. come to Sac please. it is the Miami of the central valley.
5717,1,Been crazy busy here! *grins* It's Mother's Day weekend. Lots of my abies sending me well wishes
5718,1,"Welcome to Twitter It's really cool that you are here! Greetings from Vienna,Austria"
5719,1,Watching videos on youtube with the bf. Thinking about going to bed soon.
5720,1,"If someone have a friendster profy!,.just add me!,.ayt!?,.lol!,.http://bit.ly/UsPlN !"
5721,1,Very funny Thanks
5722,1,finally gonna get sum sleep that concert was crazy!!! God Bless those ministers!!!
5723,1,Love your website! Wish I lived closer to sample the cupcakey treats
5724,1,This morning is for smiling smugly to oneself. Anyone can join in
5725,1,HAPPY MOTHER'S DAY to all of the wonderful women out there. Have a great and relaxful day.
5726,1,I'll have a look. Do you live in the centre of Glasgow? I was born on Bellshill grew up in Bothwell. I miss Tunnocks pies
5727,1,You're a good friend Dave.. we can wait!! Hope we dont have to wait too long though
5728,1,Happy Mother's Day to all the mothers!!
5729,1,pictures ross.
5730,1,that's why twitter rocks!
5731,1,"invite sent You can now invite more collabs too, pass the word around"
5732,1,"too much good food on this Mother's Day. not that i'm complaining! Seafood, durian puffs and macarons! yum!"
5733,1,Yeah
5734,1,Kakabalik lang from Tarlac. Good aftie.
5735,1,"I don't use it, but I heard that PowerShell is nice"
5736,1,the globe theatre rocks.......nothing better than romeo juliet as it was supposed to be watched
5737,1,Finally came around to shorten my Twitter username from to If you follow me - no need to change anything.
5738,1,"Right, is too glorious a day to be sat inside....must go and do something more active! Have a good day all"
5739,1,my thoughts rae with you and your family
5740,1,Yay Happy Mother's Day
5741,1,I'm really full. Had a HUGE breakfast.
5742,1,That's cause you are old mate hehe
5743,1,"yay, short stack episode 20 is being recorded on tuesday"
5744,1,actually i would prefer you not check me out .....
5745,1,i'll have to be more creative in choosing my next alias. Adding the N to the front obviously was not stealthy enought.
5746,1,"that would be lovely, alas the cubs would not be gracious enough to stop wrecking the house while we were soaking our bones"
5747,1,not really ;D nice pic . no but could u imagine those 2? ... i thought so
5748,1,Happy Mothers Day to all your moms!
5749,1,HAPPY MOTHER'S DAY LADIES!!! Hope you all have a wonderful day.
5750,1,Read your article on Mashable Ways to Create Your Own Social Start Page&quot; .. You're my ambassador of Kwan
5751,1,"back from running against the breasts cancer race&quot;, feel EXTREMELY TIRED but it was absolutely worthy"
5752,1,Meeting Prince Charles on Wednesday!! :O What fun! Everyone is going to be stressed out! Does this mean we have to follow the rules?lol
5753,1,"i think m. means it for real, i mean he's dumb! And she ?! they're insaaaaaane you are MY lilime!"
5754,1,food on the other hand... is what I need right at this moment.... my sisters are late... darn I'm hungry
5755,1,hehehehe... gotta love a good fart
5756,1,good to hear it!
5757,1,Happy Mothers Day Mom-Youre the BEST
5758,1,SEEEL! just came to say I admire you a lot! you're the best and I try to follow your steps
5759,1,Happy Mothers Day to everyone! Hope you have a wonderful day
5760,1,have fun wished i was there!
5761,1,Happy mothers day to all. And happy anniversry to T and I
5762,1,really bad weather over there? it's surprisingly sunny here
5763,1,"Free kick - AMAZIN.. I know quite a few ppl I would like to give a free kick to, any day.... (via LOL!!"
5764,1,Happy *I don't have to do anything* Day to all the moms out there
5765,1,I wish we could!!
5766,1,Maybe you can visit Spain is so beautiful
5767,1,Lol. That song is the shit!!!! When is the album due to drop. Also you should a pre-order with a cookbook.
5768,1,Happy Mothers Day
5769,1,thank you my dear! thanks! thanks! I love you!!
5770,1,is twitter-ing
5771,1,spending the morning with the most handsome man....so what that he neighs and weighs 1100 lbs...
5772,1,"my mom asked me what time i got home last night, i then gave her her mothers day gift she forgot what we were talking about...."
5773,1,Work. Then the usuall.
5774,1,Gave Teres just the mother's day breakfast she wanted: going out for french toast while the rest of the family was still asleep.
5775,1,Happy Mother's Day!
5776,1,all the way
5777,1,"when you're in the 9th grade, EVERYTHING your parents do is embarrassing"
5778,1,yeaaa!!!! Ado The Hague won with soccer sow now the stay in the highest league! well done and I'm doing my stupid ANW homework!
5779,1,MUMS DAY! To Lorraine
5780,1,...still =&gt; [Happy Mother's Day] for real for real for real this time!
5781,1,"Val - saw your out&quot; for tweets you always look for. Yeah,...I made the list!! Back at ya - I'm always look for you"
5782,1,"Made myself a breakfast of bacon, eggs, home fries and cofee. Wish you were here to share it with... You know who you are..."
5783,1,Really? Man I loved it! I think that production company is going to do great things. I'll keep you posted
5784,1,is happy the pens beat the caps in OT that the cavs are goin 3-0....time to sweep those hawks
5785,1,"Wishing a Happy Mother's Day to my mom (who isn't on Twitter) and all moms out there, wherever they may be."
5786,1,Happy Mothers Day to all the Lovely mothers out there
5787,1,happy mothers day!--out with mom doing errands and getting our nails done
5788,1,that does sound pretty awesome
5789,1,not so much a fan of the ladies. we discussed my nun status.
5790,1,"They didn't like my Benmont necklace that Lesa got me ='( (which broke...) I could handle being Emilu, but I like Em bettah."
5791,1,"Packing for my trip, straightening house, going to be cooking Mom Day dinner later, and all of this with a slight temp and joint pain."
5792,1,I just made a twitter with my daughter
5793,1,just had a late dinner what a lovely day today has been
5794,1,txtin my wifeeyy!
5795,1,Analytics integration now available to all AdSense publishers! . I used it first
5796,1,sounds good
5797,1,studying and watching KUWTK thanks KIM! I love yall!
5798,1,Hiiiii this is jada
5799,1,Is addicted to sonic
5800,1,HAPPY MOTHERS DAY!
5801,1,I love having absolutly NOTHING to do
5802,1,OMG. Talk about blast from the past. Just heard a song from Jeremy Jordan
5803,1,"So I wrote a little on my paper, but now it's time to get ready for bed!"
5804,1,hello ryan theresa/tree over on the eastcoast. wish so bad i was on the west coast. that way i could be on same coast as SC
5805,1,Ek. Saw Thomas and Drew today Going to play at my party Yeeeup. Come?
5806,1,"- i like it. actually, i love it."
5807,1,"on the other side, mocha torte deserve its own day, as it can be quire a treat"
5808,1,came home to a new kitty
5809,1,My baby pushed me on the hammock for Mother's Day!
5810,1,"Greenday's CD comes out friday, Im stocked!!! Who else is?"
5811,1,"Just finished painting my Giraffe, maybe it it time to shower and remove the orange paint from all over my arms!!!!!! Lunch time"
5812,1,"I'm not, don't worry. I'm just laughing."
5813,1,awww thanks I should have brought Emma to the store to get her 10% off
5814,1,now has a store where you can buy prints and much much more!
5815,1,"don't analyze so much sit back, allow the suspended disbelief to settle over you like a blanket, and enjoy"
5816,1,Watching me if you dare&quot; AGAIN.
5817,1,Crazy in the most wonderful kind of way.
5818,1,Finally got my haircut earlier
5819,1,"Amen, - I'll be doing the same, soon. Nude always helps."
5820,1,"I've got a Mio 320 widescreen. Not bad,but not great.Have to hack it to update maps not released by MIO. hackable tho, which is"
5821,1,AnyOne Not Familiar w. Jerkin ? I Suggest You Get Familiarr
5822,1,Ugh finally home I wanna hit the hay already
5823,1,The bus was extremely early today. Bet ï¿½ few people missed it. Bit not me
5824,1,my stomach is bothering me again. one tree hill was awesome tonight! anywho. gnight.
5825,1,Someone in UNITED STATES liked Sprinter Shell
5826,1,When Tagging Boo's - use a simple audiobooth - rather than - although we'll take feedback on your preference
5827,1,I feel bad about my thoughts of MJ after seeing this video lol !!!! The Closet&quot; -
5828,1,Maybe they thought it was the NOT list? Wait. Then she would have debuted at number 1.
5829,1,Typical Mess practice was productive
5830,1,jelly tots will be mosted asap
5831,1,damn like dat ? hahaha
5832,1,yes let me know either friday or sat is cool
5833,1,I LOVE business cards!!! She's really cool too
5834,1,MOVIE NIGHT! I cant wait i love youu buster!
5835,1,i didnt think you would change ......
5836,1,OMG LOST WAS FUCKING CRAZY! WTF HAPPENED AND WATS GOING !?!?! Love that shiit
5837,1,"Have a great night...and thank you again, I so appreciate it"
5838,1,I did about 2 min after posting that
5839,1,good point
5840,1,hey there
5841,1,up with hubby until what ever time .....one more week until my vacation florida here we come!!!!!
5842,1,hahaha! i think i'm the one seeing you!
5843,1,i like homemade general Tso's chicken. Thanks Joe
5844,1,Just got back from Star Trek. Where were the illuminated swords?
5845,1,That is looking nice but then again your work always does
5846,1,Finished cleaning my room and my parents are finally home so I can now sleep in peace. Good night twitter world!
5847,1,So you're also twittering now?
5848,1,next time leave from jfk n stop at bonfire
5849,1,"Ray, I found you because I got a Price is following you&quot; notification. I don't owe you money, do I?"
5850,1,LOL Are u slightly hungover this morning
5851,1,":-O I thought it was a joke!, I googled it and found it! crazy shit"
5852,1,"Morning all. Just had a Japanese Green tea. Tasted awful. But apparently good for you. Not sure if there is any truth in it, but hey ho"
5853,1,woo yay haha have fun!!! gnight
5854,1,"exactly, it is good to read your wise tweets, it is hard to tell your age by your pic, what is your age?"
5855,1,yup goodnight itouch key board sucks ha I'm tired night sweet dreams for ever and ever bby ily slot bye ilova you
5856,1,Thank U. Glad to be having u as a fan
5857,1,Yoh pigs! MYE ended today! ?
5858,1,cuddle time with the little princess
5859,1,thank you
5860,1,Rockwell in a few. saizen heaven!
5861,1,Yep by panda shes so nice
5862,1,dad's back in town today! not sure whether we should all be nervous or excited! ha ha ha
5863,1,"hey bryan, thanks for following me how's everything going?"
5864,1,Finding it impossible to explain everything&quot; in 140 characters. I should dust off the blog...
5865,1,"bye - and you to, take care - assalamualaikum"
5866,1,congrats on getting accepted to week of 8
5867,1,mmm lovely cuppa coffee.i like having my own private coffee machine
5868,1,"Cool post, huge thanks for the links and mention"
5869,1,"I am learning so much about SEO at the minute, it's complicated but wow.. I am doing everything wrong"
5870,1,muhahahha i finally got my picture up
5871,1,new100w Marshall equals
5872,1,off to school again;then home to pack for nyc.btw chelsey george is my hero for lifee
5873,1,You should see the punchups in the NSW parliament!
5874,1,Morning How is London this fine day?
5875,1,ha guilty can't WAIT for the new movie!
5876,1,is waiting 2 win a trip on the bus
5877,1,Rain Rain GO AWAY!!!! Baseball games want to be played!!!
5878,1,"No, i am not tweeting while I drive, I am being driven you should do the same"
5879,1,oh ok i get it. I didn't want to put it on here i put it on Facebook xx
5880,1,david archuleta is so cuuuuutttteeeee ilove him
5881,1,hmm i know why ..i dont make breads anymore ..the taste shite ..but maybe this one is gna be better
5882,1,"Good Morning everyone! Another busy day for me, but the sun is out today so it should not be so bad....."
5883,1,Omg I have a half day today woot woot. Me and my friend are going for a picnic
5884,1,Saku has to start to his Chick Flick List
5885,1,Hey. you should ride a jeepney sometime!
5886,1,"MacStories 1st Contest: Win a copy of Mailplane, the app that brings Gmail to Mac. See details at macstories.net"
5887,1,I saw a hummingbird at my feeder this morning.
5888,1,Going out in service! Enjoying my coffee with coconut creamer yum
5889,1,yeah...but you made that assumption I was one of them. Don't deny it...ya did...lol. Lata....keep postin' the videos.
5890,1,"Happy Birthday, Miranda! Hope you have a great day."
5891,1,talking to mom on aim
5892,1,"..@kwells2416 awww thanks! As are you, Kim."
5893,1,"you just mentioned shithole, twat, and pissing in the same paragraph! Kinky!"
5894,1,Hee I was like FIGURE&quot; I'm finally on and you aren't!!
5895,1,I want a kit-studio. I've got the room for it.
5896,1,hey good morning
5897,1,"but nevermind, giving u a kiss and saying happy birthday and giving you beans for lunch counts"
5898,1,"- Hehe. Nice implementation. I wanted the same thing, but they frown on mucking with company ..."
5899,1,yeah isn't it just fab ? :]
5900,1,Retail therapy is a wonderful and magical thing~~ My dad's in his mid 50s... I think he's playing Beyond!
5901,1,Yay for discussion happening in the comments of my recent post about NASA TV! Join in the conversation!
5902,1,"i thought so, too. I guess I can't help but tweet."
5903,1,ha ha! I totally understand that's OK. But you have to see Rome/Barcelona/London before you make your mind
5904,1,hey everyone! im new to twitter just got it on my iphone
5905,1,I'm reading my Japanese idol's blog. Hahah it's an advantage I learned Nihongo as my third language
5906,1,"Adrian Peterson wants to up&quot; for next season. I'll be looking forward to the slower, more sluggish Purple Jesus."
5907,1,Any chance you'll be doing a tweetup in Europe?
5908,1,"**SO PROUD** of you! You look healthy happy, and I am so happy for you! Keep up the great work!"
5909,1,that's an old hangup we have from when we used to wield swords on horseback
5910,1,I will sleep now! kisses
5911,1,"yay for norway very, very pleased. that song was awesome."
5912,1,"ï¿½Donde esta The Melody, vatos? - Cancun Bar New Brunswick"
5913,1,"I just pulled out the wipes and said nicely that if they are going to play they need to clean hands. Moms said ok, no prob"
5914,1,"blackberry??? Missed???? What the heck, why would you miss that???"
5915,1,"standing in front of coffee scene with my boyyy, steph and victor"
5916,1,Heck yeah! Next week is what matters
5917,1,"Aww, thanks for the rec, Janet!"
5918,1,heh heh heh ... you'd sell out like me - for a good housecleaning How're you sweets?
5919,1,today was a pretty fun day. went shopping. went running. had a bbq with friends. watched a movie with friends
5920,1,That's laaaame!! Except for live long and prosper
5921,1,"Watching TV, going to bed soon..."
5922,1,i like seeing bright colored cars in a sea of boring-looking cars
5923,1,Kewl man... happy to provide feedback / input etc etc
5924,1,I'll day a prayer for your crystal line and I'm sure it'll be successful. I know the busier you are the happier you are.
5925,1,RUSSIAN MEN are hot
5926,1,What else can the bankers do?
5927,1,woooahh! so tired
5928,1,My nigga J-mall is lookin up alcoholic monkeys...what's wrong wit him??? I gotta admit...shit is kinda funny
5929,1,"well, I'll never claim to be an expert on any one thing, but I certainly try to do my research share the knowlege"
5930,1,long day...long day! but equally amazing so glad i'm doing what i'm doing
5931,1,apparently the party is at your house tonight. should of come. had a baby shower today with the fam. i forget why i called.
5932,1,I'm officially a law school graduate! Crazyness! Thanks for all the congrats! You guys are the best!
5933,1,"ha, my dorm room was plastered with Patriots stuff, back in the day. I'd love to see yours! XD"
5934,1,Goodnite. Chocolate kisses back. Where eva u want em
5935,1,oh bye!eat well ..lol
5936,1,is getting ready to into breakfast
5937,1,"lol, is actually a good friend. He's threatening to drunk message friend on FB. I'm just harassing."
5938,1,let me know next time you're fixing dinner...
5939,1,With and being serenaded by
5940,1,i love my friends! I enjoyed today i'm going to sleep now... i feel really tired.
5941,1,*O*!!! venganza is the best *-* i luv the concert ^^
5942,1,...I'd rather watch Dexter's Labratory
5943,1,I'm in my first year in the university studying to be a lawyer. And ya?
5944,1,oooo exciting!
5945,1,Really....we already rolled around. ;) Now I'm just recovering.
5946,1,hey mercedes sing alongs.
5947,1,"And such a beautiful lady she is!!! woo hoo, canadian girls!!! xoxo"
5948,1,Just got the twilight 2 disc dvd special edition! Wuuuuh!
5949,1,is a bum. And a pig too! Been eating and sleeping. Haha! More pizza for me! So much for a free day
5950,1,Good Morning
5951,1,Love your hat! You look like such a pimpette!
5952,1,His remedy worked..it is early but I'm calling it a night..so sweet dreams tweeters.Close ur eyes make a wish blow out the candlelight
5953,1,a scratch mark filled in with leopard print on my left shoulder blade a peacock on my right upper arm
5954,1,Happy Sunday. Life is so nice
5955,1,Back from the pool. Hungry! So time for breakfast.
5956,1,Sunday morning music
5957,1,chillin' out
5958,1,All cool
5959,1,"wanted to say thanx for the prayers they worked, my son is home tonight !!!"
5960,1,Fantastic! Thanks
5961,1,I can be found on linkedin. please come and join me
5962,1,look forward to ur tweets great job there. Check out my blog at
5963,1,"Pretty sure my ribs are killing me from groovin the moo?! Ow, worth it. Love the living end"
5964,1,I don't know just love the language and to me it sounds like love&amp;peace. makes me feel good.
5965,1,- Ahaha! Hallway talk!
5966,1,Thanks man
5967,1,they aint messin wit u huh? Lol
5968,1,I can't believe I'm up so early! Did I get any sleep today at all? The rain has stopped and the sun is shining. Will it last for the day?
5969,1,Thought Eurovision was great last night
5970,1,installed this new iphone app...pretty cool stuff Soon biking with my wife...awesome weather today...have a great RELAXING sunday!!
5971,1,Remember what? The switcher or the 70s rug?
5972,1,"lol, my fave movie x"
5973,1,partymouseis getting ready for her volunteerjob please consider it too if you have any spare time left
5974,1,Morning lol thanks aha x
5975,1,...
5976,1,long time runner
5977,1,i looooooove hang out with friends and drink my long island ice tea! hihi
5978,1,no that i would also do anything to meet pink ellen but thats anyways haha
5979,1,?????? SMC Official forum is up
5980,1,good morning to you
5981,1,hello Miley are you in Bahamas now? enjoy your holiday
5982,1,"I can't wait too. I want to hear the new songs. Wow, you're amazing."
5983,1,"lmao, i made the mistake of watching the norwegian eurovision winner again this a.m. and now the song is stuck in my head."
5984,1,is loving Twittering like a beauty at 104! Legend! follow her
5985,1,On the way to graduation breakfast at church
5986,1,listening to her cd is awesome i love until your mine i hope she does it on tour
5987,1,is watching wednesday night's waterloo road again.
5988,1,The jets are definitely too small. Men from Maine and Chicago don't share the delicate body types of our metro-sexual brothers
5989,1,...
5990,1,"yeah... I had fun, it was really nice to catch up. Will tell you all about it when we next speak tres interesting!"
5991,1,Good Morning! Wising Everyone a Happy Sunday
5992,1,"you'll have to tell Ali that she may have the 'gift', re: her conversation with cindy last week at the yoga studio"
5993,1,It was fun...don't know when the next one will be. Follow as he's the one who planned it
5994,1,And is he treating you with all your 'to-eat' wishlist for the week?
5995,1,goodluck with your packing and move...
5996,1,On the way to church....Hope it doesnt burn down because I'll be there!!
5997,1,lmao yea I did... no luck yet!
5998,1,Cannot til new moon comes out! November 21 the day afta jonas brothers live in concert guna b the best weekend eva! Reli excyted
5999,1,Dancin through life....dance competition...text me a leg&quot;s
6000,1,FOLLOW ME PLEASE! I NEED 11 FOLLOWERS MORE!
6001,1,Well done and congrats on the birth of Harry xx
6002,1,same same just got a magazine from borders though (Y)
6003,1,that makes me smile. I'm very happy you went the extra 'mile' to find b and r
6004,1,"Ur pretty deep ya kno, I'm glad I'm following sum1 who believes b'in urself is the best way 2 accomplish anything"
6005,1,AJKSHDFUWIFHOE!!! ahhh can't freaking wait!!! this movie is gonna be sick!! the trailer is AWESOME!!! I Harry potter..
6006,1,"wish i was coming with ya, miss u all already, hurry back please x"
6007,1,so glad i am off of work today! crawfish boil today!!!
6008,1,LOLL I gotchuu. and thankss even thoe he left for like a katrillion years
6009,1,thank you..
6010,1,or me! remember I won't be there until Saturday! SHIVER. GRAB ME SHIVER!
6011,1,Swing dancin at Shawns!
6012,1,I can't wait to get on the phone and talk to my boyfriend!!!!!
6013,1,hahahahaha yeah they doo!!
6014,1,i would find tha person who was me for dat day and fcuk tha shittt outta KESHIA lol
6015,1,is hanging out with her best friend tonightt
6016,1,had perhaps the best admission-related chat with my coach yet. geographical disadvantages may not be what it seems.
6017,1,I head out to see ST at an IMAX in a couple of hours too!
6018,1,Finally finished the damn marking! BTW I went to the Red Dress Run yesterday and my Virtual Tourist OZ guest thoroughly enjoyed it!
6019,1,Bel Air bound for the dayyyyy
6020,1,Longest hour of my life. -What? Im running away with your wife. -Great hahaha
6021,1,"sorry, Ive only just found out how to view all my replies, ha :| I am going to the June 15th show yeah youuu?"
6022,1,Yeah I did. I took an Advil PM. Those things are leathal! Lol! But I slept like a baby though Hope you rested well too!
6023,1,sure do so go put on your blue shirt and get ready to cheer for Magic )
6024,1,I LOVE it. Samsung Rant is a great phone! Especially if it's the purple version. Heh.
6025,1,Looking Sexy??? We wanna see that! But have fun there
6026,1,"back from the sleepover... had a great time. 7 13yr old girls, 1 9yr, 2 moms... we all survived. had a wonderful time."
6027,1,Such a crazy night last night. Happy Birthday Ana aka monster Greg aka retard my present to you is not letting you die or get arrested
6028,1,"No problem, sometimes the word needs to get out. Thanks for tweeting"
6029,1,"most of the day, I only had like 20 minutes to my name so i really wanted to say hi i hope you had fun at the party!"
6030,1,"Revision going well, gonna watch family guy then continue revising Again alcohol has come into the equation"
6031,1,aww
6032,1,"Went to prom, went to ihop, lost my camera at ihop, miraculously got it back&lt;33333, and chillin todaay"
